name,year,month,day,hour,lat,long,status,category,wind
Harvey,2005,8,3,12,30.3,-68.3,tropical storm,0,45
Harvey,2005,8,3,18,30.9,-67.7,tropical storm,0,50
Harvey,2005,8,4,0,31.3,-66.4,tropical storm,0,50
Harvey,2005,8,4,6,31.6,-65,tropical storm,0,50
Harvey,2005,8,4,12,31.9,-63.6,tropical storm,0,50
Harvey,2005,8,4,18,32,-62.1,tropical storm,0,55
Harvey,2005,8,5,0,32.1,-60.5,tropical storm,0,55
Harvey,2005,8,5,6,32.4,-59.4,tropical storm,0,55
Harvey,2005,8,5,12,32.5,-58.5,tropical storm,0,50
Harvey,2005,8,5,18,32.5,-57.7,tropical storm,0,45
Harvey,2005,8,6,0,32.6,-57.1,tropical storm,0,45
Harvey,2005,8,6,6,33,-56.8,tropical storm,0,50
Harvey,2005,8,6,12,33.5,-56.7,tropical storm,0,50
Harvey,2005,8,6,18,33.5,-56.7,tropical storm,0,50
Harvey,2005,8,7,0,34.1,-55.5,tropical storm,0,50
Harvey,2005,8,7,6,35.1,-54.9,tropical storm,0,50
Harvey,2005,8,7,12,36,-54,tropical storm,0,45
Harvey,2005,8,7,18,36.8,-52.9,tropical storm,0,45
Harvey,2005,8,8,0,37.6,-51.9,tropical storm,0,45
Harvey,2005,8,8,6,38.6,-50.7,tropical storm,0,45
Harvey,2005,8,8,12,39.6,-48.6,tropical storm,0,45
Harvey,2005,8,8,18,40.4,-46.9,tropical storm,0,45
Ten,2005,8,13,12,13.3,-43.6,tropical depression,-1,25
Ten,2005,8,13,18,13.8,-44.7,tropical depression,-1,30
Ten,2005,8,14,0,13.8,-45.7,tropical depression,-1,30
Ten,2005,8,14,6,13.4,-46,tropical depression,-1,25
Ten,2005,8,14,12,13.5,-46.4,tropical depression,-1,25
Katrina,2005,8,23,18,23.1,-75.1,tropical depression,-1,30
Katrina,2005,8,24,0,23.4,-75.7,tropical depression,-1,30
Katrina,2005,8,24,6,23.8,-76.2,tropical depression,-1,30
Katrina,2005,8,24,12,24.5,-76.5,tropical storm,0,35
Katrina,2005,8,24,18,25.4,-76.9,tropical storm,0,40
Katrina,2005,8,25,0,26,-77.7,tropical storm,0,45
Katrina,2005,8,25,6,26.1,-78.4,tropical storm,0,50
Katrina,2005,8,25,12,26.2,-79,tropical storm,0,55
Katrina,2005,8,25,18,26.2,-79.6,tropical storm,0,60
Katrina,2005,8,25,22,26,-80.1,hurricane,1,70
Katrina,2005,8,26,0,25.9,-80.3,hurricane,1,70
Katrina,2005,8,26,6,25.4,-81.3,hurricane,1,65
Katrina,2005,8,26,12,25.1,-82,hurricane,1,75
Katrina,2005,8,26,18,24.9,-82.6,hurricane,2,85
Katrina,2005,8,27,0,24.6,-83.3,hurricane,2,90
Katrina,2005,8,27,6,24.4,-84,hurricane,2,95
Katrina,2005,8,27,12,24.4,-84.7,hurricane,3,100
Katrina,2005,8,27,18,24.5,-85.3,hurricane,3,100
Katrina,2005,8,28,0,24.8,-85.9,hurricane,3,100
Katrina,2005,8,28,6,25.2,-86.7,hurricane,4,125
Katrina,2005,8,28,12,25.7,-87.7,hurricane,5,145
Katrina,2005,8,28,18,26.3,-88.6,hurricane,5,150
Katrina,2005,8,29,0,27.2,-89.2,hurricane,5,140
Katrina,2005,8,29,6,28.2,-89.6,hurricane,4,125
Katrina,2005,8,29,11,29.3,-89.6,hurricane,3,110
Katrina,2005,8,29,12,29.5,-89.6,hurricane,3,110
Katrina,2005,8,29,14,30.2,-89.6,hurricane,3,105
Katrina,2005,8,29,18,31.1,-89.6,hurricane,1,80
Katrina,2005,8,30,0,32.6,-89.1,tropical storm,0,50
Katrina,2005,8,30,6,34.1,-88.6,tropical storm,0,40
Katrina,2005,8,30,12,35.6,-88,tropical depression,-1,30
Katrina,2005,8,30,18,37,-87,tropical depression,-1,30
Lee,2005,8,28,12,14,-45.1,tropical depression,-1,25
Lee,2005,8,28,18,14.9,-46.4,tropical depression,-1,25
Lee,2005,8,29,0,15.7,-47.6,tropical depression,-1,25
Lee,2005,8,29,6,17,-48.9,tropical depression,-1,25
Lee,2005,8,29,12,17.7,-50.6,tropical depression,-1,25
Lee,2005,8,31,6,28,-51.6,tropical depression,-1,30
Lee,2005,8,31,12,29,-50.4,tropical storm,0,35
Lee,2005,8,31,18,30.1,-50.1,tropical storm,0,35
Lee,2005,9,1,0,31.1,-50.3,tropical depression,-1,30
Lee,2005,9,1,6,31.9,-51.2,tropical depression,-1,30
Lee,2005,9,1,12,31.9,-51.4,tropical depression,-1,30
Lee,2005,9,1,18,32.3,-51.5,tropical depression,-1,30
Lee,2005,9,2,0,32.4,-52,tropical depression,-1,25
Maria,2005,9,1,12,18.8,-45.5,tropical depression,-1,30
Maria,2005,9,1,18,19.3,-46.2,tropical depression,-1,30
Maria,2005,9,2,0,19.9,-47.2,tropical depression,-1,30
Maria,2005,9,2,6,20.5,-48.3,tropical depression,-1,30
Maria,2005,9,2,12,21.1,-49.4,tropical storm,0,35
Maria,2005,9,2,18,21.5,-50.2,tropical storm,0,40
Maria,2005,9,3,0,22,-51,tropical storm,0,45
Maria,2005,9,3,6,23,-52,tropical storm,0,45
Maria,2005,9,3,12,24.4,-53.1,tropical storm,0,50
Maria,2005,9,3,18,25.5,-54,tropical storm,0,55
Maria,2005,9,4,0,26.5,-54.6,tropical storm,0,60
Maria,2005,9,4,6,27.5,-55.1,hurricane,1,65
Maria,2005,9,4,12,28.6,-55.5,hurricane,1,65
Maria,2005,9,4,18,29.6,-56,hurricane,1,75
Maria,2005,9,5,0,30.2,-56.5,hurricane,1,75
Maria,2005,9,5,6,30.9,-56.8,hurricane,1,80
Maria,2005,9,5,12,31.5,-56.8,hurricane,2,85
Maria,2005,9,5,18,32.1,-56.7,hurricane,2,90
Maria,2005,9,6,0,32.6,-56.6,hurricane,3,100
Maria,2005,9,6,6,33,-56.5,hurricane,2,90
Maria,2005,9,6,12,33.5,-56,hurricane,1,80
Maria,2005,9,6,18,33.9,-55.4,hurricane,1,75
Maria,2005,9,7,0,34.4,-54.6,hurricane,1,65
Maria,2005,9,7,6,34.8,-53.3,hurricane,1,70
Maria,2005,9,7,12,35.6,-51.8,hurricane,1,75
Maria,2005,9,7,18,36.5,-50.8,hurricane,1,75
Maria,2005,9,8,0,37.2,-49.9,hurricane,1,70
Maria,2005,9,8,6,37.9,-49,hurricane,1,65
Maria,2005,9,8,12,38.7,-48,hurricane,1,65
Maria,2005,9,8,18,39.1,-47.2,hurricane,1,65
Maria,2005,9,9,0,39.4,-46.4,tropical storm,0,60
Maria,2005,9,9,6,39.8,-44.9,tropical storm,0,55
Maria,2005,9,9,12,40.4,-43.4,tropical storm,0,55
Maria,2005,9,9,18,41.1,-42.1,tropical storm,0,50
Maria,2005,9,10,0,41.9,-40.6,tropical storm,0,50
Maria,2005,9,10,6,42.9,-39.2,tropical storm,0,50
Nate,2005,9,5,18,28.4,-67,tropical depression,-1,30
Nate,2005,9,6,0,28.4,-66.6,tropical storm,0,35
Nate,2005,9,6,6,28.5,-66.5,tropical storm,0,40
Nate,2005,9,6,12,28.5,-66.5,tropical storm,0,50
Nate,2005,9,6,18,28.6,-66.4,tropical storm,0,50
Nate,2005,9,7,0,28.7,-66.3,tropical storm,0,55
Nate,2005,9,7,6,28.7,-66.3,tropical storm,0,60
Nate,2005,9,7,12,28.9,-66.2,hurricane,1,65
Nate,2005,9,7,18,29.3,-66,hurricane,1,70
Nate,2005,9,8,0,29.6,-65.7,hurricane,1,75
Nate,2005,9,8,6,30,-65,hurricane,1,75
Nate,2005,9,8,12,30.5,-63.8,hurricane,1,75
Nate,2005,9,8,18,31.4,-62.7,hurricane,1,75
Nate,2005,9,9,0,32.6,-61.1,hurricane,1,80
Nate,2005,9,9,6,33.4,-59.1,hurricane,1,70
Nate,2005,9,9,12,34,-55.8,hurricane,1,65
Nate,2005,9,9,18,34.5,-53.4,tropical storm,0,55
Nate,2005,9,10,0,34.7,-50.8,tropical storm,0,55
Nate,2005,9,10,6,34.6,-49,tropical storm,0,45
Nate,2005,9,10,12,34.5,-45.9,tropical storm,0,45
Ophelia,2005,9,6,6,25.8,-78.6,tropical depression,-1,25
Ophelia,2005,9,6,12,26.3,-78.3,tropical depression,-1,25
Ophelia,2005,9,6,16,26.6,-78.3,tropical depression,-1,25
Ophelia,2005,9,6,18,26.8,-78.3,tropical depression,-1,25
Ophelia,2005,9,7,0,27.4,-78.5,tropical depression,-1,30
Ophelia,2005,9,7,6,27.9,-78.8,tropical storm,0,35
Ophelia,2005,9,7,12,28.7,-79.2,tropical storm,0,40
Ophelia,2005,9,7,18,28.8,-79.3,tropical storm,0,45
Ophelia,2005,9,8,0,28.8,-79.3,tropical storm,0,45
Ophelia,2005,9,8,6,28.7,-79.6,tropical storm,0,50
Ophelia,2005,9,8,12,28.6,-79.6,tropical storm,0,55
Ophelia,2005,9,8,18,28.6,-79.5,tropical storm,0,60
Ophelia,2005,9,9,0,28.6,-79.3,hurricane,1,65
Ophelia,2005,9,9,6,28.9,-79.3,tropical storm,0,55
Ophelia,2005,9,9,12,29.3,-79.1,tropical storm,0,55
Ophelia,2005,9,9,18,29.8,-78.5,hurricane,1,65
Ophelia,2005,9,10,0,30.2,-77.5,tropical storm,0,60
Ophelia,2005,9,10,6,30.9,-76.9,tropical storm,0,60
Ophelia,2005,9,10,12,31.5,-76.6,hurricane,1,65
Ophelia,2005,9,10,18,31.7,-76.2,hurricane,1,70
Ophelia,2005,9,11,0,31.8,-75.9,hurricane,1,70
Ophelia,2005,9,11,6,31.7,-75.9,hurricane,1,75
Ophelia,2005,9,11,12,31.6,-75.7,hurricane,1,70
Ophelia,2005,9,11,18,31.4,-75.9,hurricane,1,65
Ophelia,2005,9,12,0,31.2,-76.2,tropical storm,0,60
Ophelia,2005,9,12,6,31.2,-76.6,tropical storm,0,60
Ophelia,2005,9,12,12,31.5,-76.9,tropical storm,0,55
Ophelia,2005,9,12,18,31.7,-77.3,tropical storm,0,60
Ophelia,2005,9,13,0,31.8,-77.7,tropical storm,0,60
Ophelia,2005,9,13,6,31.9,-77.9,tropical storm,0,60
Ophelia,2005,9,13,12,32.1,-78,tropical storm,0,60
Ophelia,2005,9,13,18,32.3,-78.1,tropical storm,0,60
Ophelia,2005,9,14,0,32.6,-78.1,hurricane,1,65
Ophelia,2005,9,14,6,32.9,-78,hurricane,1,70
Ophelia,2005,9,14,12,33.4,-77.7,hurricane,1,75
Ophelia,2005,9,14,18,33.9,-77.5,hurricane,1,75
Ophelia,2005,9,15,0,34.2,-76.9,hurricane,1,75
Ophelia,2005,9,15,6,34.5,-76.3,hurricane,1,70
Ophelia,2005,9,15,12,34.7,-75.8,hurricane,1,65
Ophelia,2005,9,15,18,34.7,-75.6,hurricane,1,65
Ophelia,2005,9,16,0,34.6,-75.1,tropical storm,0,60
Ophelia,2005,9,16,6,34.7,-74.8,tropical storm,0,55
Ophelia,2005,9,16,12,35.4,-74.4,tropical storm,0,50
Ophelia,2005,9,16,18,36.4,-73.6,tropical storm,0,55
Ophelia,2005,9,17,0,37.3,-72.7,tropical storm,0,55
Ophelia,2005,9,17,6,38.7,-71.4,tropical storm,0,50
Ophelia,2005,9,17,12,40,-69.7,tropical storm,0,50
Ophelia,2005,9,17,18,41.6,-67.3,tropical storm,0,50
Philippe,2005,9,17,12,13.3,-54.5,tropical depression,-1,30
Philippe,2005,9,17,18,13.5,-54.9,tropical storm,0,35
Philippe,2005,9,18,0,13.9,-55.1,tropical storm,0,40
Philippe,2005,9,18,6,14.4,-55.3,tropical storm,0,45
Philippe,2005,9,18,12,14.9,-55.5,tropical storm,0,50
Philippe,2005,9,18,18,15.6,-55.7,tropical storm,0,55
Philippe,2005,9,19,0,16.2,-55.8,hurricane,1,65
Philippe,2005,9,19,6,16.7,-55.9,hurricane,1,65
Philippe,2005,9,19,12,17.2,-56.2,hurricane,1,65
Philippe,2005,9,19,18,17.5,-56.4,hurricane,1,65
Philippe,2005,9,20,0,17.7,-56.6,hurricane,1,70
Philippe,2005,9,20,6,17.9,-56.8,hurricane,1,65
Philippe,2005,9,20,12,18.1,-57,tropical storm,0,60
Philippe,2005,9,20,18,18.5,-57.2,tropical storm,0,55
Philippe,2005,9,21,0,18.9,-57.2,tropical storm,0,55
Philippe,2005,9,21,6,19.4,-57.1,tropical storm,0,50
Philippe,2005,9,21,12,19.9,-57,tropical storm,0,45
Philippe,2005,9,21,18,20.8,-56.9,tropical storm,0,40
Philippe,2005,9,22,0,22.4,-56.7,tropical storm,0,35
Philippe,2005,9,22,6,23.8,-56.8,tropical storm,0,35
Philippe,2005,9,22,12,25.2,-57.2,tropical storm,0,35
Philippe,2005,9,22,18,26.7,-57.6,tropical storm,0,35
Philippe,2005,9,23,0,28.3,-58.2,tropical storm,0,35
Philippe,2005,9,23,6,30.2,-60.1,tropical storm,0,35
Philippe,2005,9,23,12,30.5,-62.2,tropical depression,-1,30
Rita,2005,9,18,0,21.3,-69.9,tropical depression,-1,25
Rita,2005,9,18,6,21.6,-70.7,tropical depression,-1,25
Rita,2005,9,18,12,21.9,-71.5,tropical depression,-1,30
Rita,2005,9,18,18,22.2,-72.3,tropical storm,0,35
Rita,2005,9,19,0,22.4,-73,tropical storm,0,45
Rita,2005,9,19,6,22.6,-73.8,tropical storm,0,50
Rita,2005,9,19,12,22.8,-74.7,tropical storm,0,55
Rita,2005,9,19,18,23.1,-75.9,tropical storm,0,60
Rita,2005,9,20,0,23.3,-77.2,tropical storm,0,60
Rita,2005,9,20,6,23.5,-78.8,tropical storm,0,60
Rita,2005,9,20,12,23.7,-80.3,hurricane,1,70
Rita,2005,9,20,18,23.9,-81.6,hurricane,2,85
Rita,2005,9,21,0,24.1,-82.7,hurricane,2,95
Rita,2005,9,21,6,24.2,-84,hurricane,3,110
Rita,2005,9,21,12,24.2,-85.2,hurricane,4,120
Rita,2005,9,21,18,24.3,-86.2,hurricane,5,145
Rita,2005,9,22,0,24.5,-86.9,hurricane,5,150
Rita,2005,9,22,3,24.7,-87.3,hurricane,5,155
Rita,2005,9,22,6,24.8,-87.6,hurricane,5,155
Rita,2005,9,22,12,25.2,-88.3,hurricane,5,140
Rita,2005,9,22,18,25.6,-89.1,hurricane,4,125
Rita,2005,9,23,0,26,-89.9,hurricane,4,120
Rita,2005,9,23,6,26.5,-90.7,hurricane,4,115
Rita,2005,9,23,12,27.1,-91.5,hurricane,4,115
Rita,2005,9,23,18,27.8,-92.3,hurricane,3,110
Rita,2005,9,24,0,28.6,-93,hurricane,3,105
Rita,2005,9,24,6,29.4,-93.6,hurricane,3,100
Rita,2005,9,24,7,29.7,-93.7,hurricane,3,100
Rita,2005,9,24,12,30.5,-94.1,hurricane,1,65
Rita,2005,9,24,18,31.6,-94.1,tropical storm,0,45
Rita,2005,9,25,0,32.7,-94,tropical storm,0,35
Rita,2005,9,25,6,33.7,-93.6,tropical depression,-1,30
Rita,2005,9,25,12,34.7,-92.5,tropical depression,-1,25
Rita,2005,9,25,18,35.8,-91.4,tropical depression,-1,25
Rita,2005,9,26,0,37,-90.1,tropical depression,-1,20
Nineteen,2005,9,30,12,11.8,-32.7,tropical depression,-1,25
Nineteen,2005,9,30,18,12.2,-33,tropical depression,-1,30
Nineteen,2005,10,1,0,12.7,-33.3,tropical depression,-1,30
Nineteen,2005,10,1,6,13.3,-33.5,tropical depression,-1,30
Nineteen,2005,10,1,12,13.8,-33.7,tropical depression,-1,30
Nineteen,2005,10,1,18,14.4,-33.9,tropical depression,-1,30
Nineteen,2005,10,2,0,15,-33.8,tropical depression,-1,30
Nineteen,2005,10,2,6,15.7,-34.3,tropical depression,-1,25
Nineteen,2005,10,2,12,16.6,-35.3,tropical depression,-1,25
Stan,2005,10,1,12,18.9,-85.6,tropical depression,-1,25
Stan,2005,10,1,18,19.1,-86.2,tropical depression,-1,30
Stan,2005,10,2,0,19.3,-86.7,tropical depression,-1,30
Stan,2005,10,2,6,19.5,-87.2,tropical storm,0,40
Stan,2005,10,2,10,19.6,-87.5,tropical storm,0,35
Stan,2005,10,2,12,19.8,-87.9,tropical storm,0,35
Stan,2005,10,2,18,20.3,-88.8,tropical storm,0,35
Stan,2005,10,3,0,20.5,-89.8,tropical depression,-1,30
Stan,2005,10,3,6,20.5,-91,tropical storm,0,35
Stan,2005,10,3,12,20.3,-91.7,tropical storm,0,40
Stan,2005,10,3,18,20.1,-92.2,tropical storm,0,50
Stan,2005,10,4,0,19.8,-93.2,tropical storm,0,55
Stan,2005,10,4,6,19.2,-94.1,hurricane,1,65
Stan,2005,10,4,12,18.6,-94.9,hurricane,1,70
Stan,2005,10,4,18,17.9,-95.6,tropical storm,0,45
Stan,2005,10,5,0,17.2,-96.4,tropical depression,-1,30
Stan,2005,10,5,6,16.9,-97,tropical depression,-1,25
Tammy,2005,10,5,6,27.3,-79.7,tropical storm,0,35
Tammy,2005,10,5,12,28.3,-80.2,tropical storm,0,40
Tammy,2005,10,5,18,29.5,-80.9,tropical storm,0,45
Tammy,2005,10,5,23,30.4,-81.4,tropical storm,0,45
Tammy,2005,10,6,0,30.5,-81.6,tropical storm,0,45
Tammy,2005,10,6,6,31.3,-82.8,tropical storm,0,35
Tammy,2005,10,6,12,31.8,-84.6,tropical depression,-1,25
Tammy,2005,10,6,18,31.2,-85.8,tropical depression,-1,15
Vince,2005,10,9,12,33.8,-19.3,tropical storm,0,55
Vince,2005,10,9,18,34.1,-18.9,hurricane,1,65
Vince,2005,10,10,0,34.3,-18.3,tropical storm,0,60
Vince,2005,10,10,6,34.5,-17.2,tropical storm,0,50
Vince,2005,10,10,12,34.7,-15.3,tropical storm,0,45
Vince,2005,10,10,18,35.4,-12.8,tropical storm,0,35
Vince,2005,10,11,0,36.1,-10.5,tropical depression,-1,30
Vince,2005,10,11,6,36.7,-8.3,tropical depression,-1,30
Vince,2005,10,11,9,37.2,-7.1,tropical depression,-1,30
Vince,2005,10,11,12,37.7,-6,tropical depression,-1,30
Wilma,2005,10,15,18,17.6,-78.5,tropical depression,-1,25
Wilma,2005,10,16,0,17.6,-78.8,tropical depression,-1,25
Wilma,2005,10,16,6,17.5,-79,tropical depression,-1,30
Wilma,2005,10,16,12,17.5,-79.2,tropical depression,-1,30
Wilma,2005,10,16,18,17.5,-79.4,tropical depression,-1,30
Wilma,2005,10,17,0,17.4,-79.6,tropical depression,-1,30
Wilma,2005,10,17,6,16.9,-79.6,tropical storm,0,35
Wilma,2005,10,17,12,16.3,-79.7,tropical storm,0,40
Wilma,2005,10,17,18,16,-79.8,tropical storm,0,45
Wilma,2005,10,18,0,15.8,-79.9,tropical storm,0,55
Wilma,2005,10,18,6,15.7,-79.9,tropical storm,0,60
Wilma,2005,10,18,12,16.2,-80.3,hurricane,1,65
Wilma,2005,10,18,18,16.6,-81.1,hurricane,1,75
Wilma,2005,10,19,0,16.6,-81.8,hurricane,4,130
Wilma,2005,10,19,6,17,-82.2,hurricane,5,150
Wilma,2005,10,19,12,17.3,-82.8,hurricane,5,160
Wilma,2005,10,19,18,17.4,-83.4,hurricane,5,140
Wilma,2005,10,20,0,17.9,-84,hurricane,4,135
Wilma,2005,10,20,6,18.1,-84.7,hurricane,4,130
Wilma,2005,10,20,12,18.3,-85.2,hurricane,4,130
Wilma,2005,10,20,18,18.6,-85.5,hurricane,4,130
Wilma,2005,10,21,0,19.1,-85.8,hurricane,4,130
Wilma,2005,10,21,6,19.5,-86.1,hurricane,4,130
Wilma,2005,10,21,12,20.1,-86.4,hurricane,4,125
Wilma,2005,10,21,18,20.3,-86.7,hurricane,4,120
Wilma,2005,10,21,21,20.6,-86.8,hurricane,4,130
Wilma,2005,10,22,0,20.6,-86.8,hurricane,4,120
Wilma,2005,10,22,3,20.8,-86.9,hurricane,4,115
Wilma,2005,10,22,6,20.8,-87,hurricane,3,110
Wilma,2005,10,22,12,21,-87.1,hurricane,3,100
Wilma,2005,10,22,18,21.3,-87.1,hurricane,2,85
Wilma,2005,10,23,0,21.6,-87,hurricane,2,85
Wilma,2005,10,23,6,21.8,-86.8,hurricane,2,85
Wilma,2005,10,23,12,22.4,-86.1,hurricane,2,85
Wilma,2005,10,23,18,23.1,-85.4,hurricane,2,90
Wilma,2005,10,24,0,24,-84.3,hurricane,2,95
Wilma,2005,10,24,6,25,-83.1,hurricane,3,110
Wilma,2005,10,24,10,25.9,-81.7,hurricane,3,105
Wilma,2005,10,24,12,26.2,-81,hurricane,2,95
Wilma,2005,10,24,18,28,-78.8,hurricane,3,105
Wilma,2005,10,25,0,30.1,-76,hurricane,3,110
Wilma,2005,10,25,6,33.3,-72,hurricane,3,100
Wilma,2005,10,25,12,36.8,-67.9,hurricane,2,90
Wilma,2005,10,25,18,40.5,-63.5,hurricane,1,75
Beta,2005,10,26,18,10.4,-80.9,tropical depression,-1,30
Beta,2005,10,27,0,10.7,-81.1,tropical depression,-1,30
Beta,2005,10,27,6,11,-81.3,tropical storm,0,35
Beta,2005,10,27,12,11.3,-81.3,tropical storm,0,45
Beta,2005,10,27,18,11.6,-81.3,tropical storm,0,50
Beta,2005,10,28,0,11.9,-81.2,tropical storm,0,50
Beta,2005,10,28,6,12.3,-81.1,tropical storm,0,50
Beta,2005,10,28,12,12.8,-81,tropical storm,0,50
Beta,2005,10,28,18,13.2,-81.1,tropical storm,0,50
Beta,2005,10,29,0,13.4,-81.2,tropical storm,0,60
Beta,2005,10,29,6,13.6,-81.4,hurricane,1,70
Beta,2005,10,29,12,13.7,-81.6,hurricane,1,75
Beta,2005,10,29,18,13.7,-82.1,hurricane,1,75
Beta,2005,10,30,0,13.6,-82.6,hurricane,2,90
Beta,2005,10,30,6,13.3,-83.1,hurricane,3,100
Beta,2005,10,30,12,12.9,-83.5,hurricane,2,90
Beta,2005,10,30,18,12.7,-84.1,tropical storm,0,55
Beta,2005,10,31,0,12.7,-84.9,tropical depression,-1,20
Gamma,2005,11,14,0,13.2,-62.1,tropical depression,-1,30
Gamma,2005,11,14,6,13.6,-62.8,tropical depression,-1,30
Gamma,2005,11,14,12,13.8,-63.4,tropical depression,-1,30
Gamma,2005,11,14,18,14.1,-64.2,tropical depression,-1,30
Gamma,2005,11,15,0,14.2,-65,tropical depression,-1,30
Gamma,2005,11,15,6,14.3,-66,tropical storm,0,35
Gamma,2005,11,15,12,14.4,-67.1,tropical storm,0,35
Gamma,2005,11,15,18,14.7,-68.4,tropical depression,-1,30
Gamma,2005,11,16,0,14.8,-69.9,tropical depression,-1,30
Gamma,2005,11,16,6,14.8,-71.5,tropical depression,-1,30
Gamma,2005,11,16,12,14.7,-73.1,tropical depression,-1,25
Gamma,2005,11,18,18,15.7,-85.6,tropical storm,0,35
Gamma,2005,11,19,0,16,-85.6,tropical storm,0,40
Gamma,2005,11,19,6,16.1,-85.6,tropical storm,0,40
Gamma,2005,11,19,12,16.1,-85.4,tropical storm,0,45
Gamma,2005,11,19,18,16.2,-85.2,tropical storm,0,40
Gamma,2005,11,20,0,16.4,-85,tropical storm,0,40
Gamma,2005,11,20,6,16.6,-85,tropical storm,0,35
Gamma,2005,11,20,12,16.7,-85.2,tropical depression,-1,30
Gamma,2005,11,20,18,16.9,-85.5,tropical depression,-1,30
Gamma,2005,11,21,0,17.1,-85.5,tropical depression,-1,25
Epsilon,2005,11,29,6,31.5,-49.2,tropical storm,0,45
Epsilon,2005,11,29,12,31.6,-50,tropical storm,0,45
Epsilon,2005,11,29,18,31.4,-50.8,tropical storm,0,45
Epsilon,2005,11,30,0,31.4,-51.5,tropical storm,0,45
Epsilon,2005,11,30,6,31.1,-52.5,tropical storm,0,50
Epsilon,2005,11,30,12,30.8,-53.5,tropical storm,0,55
Epsilon,2005,11,30,18,30.1,-54.2,tropical storm,0,50
Epsilon,2005,12,1,0,29.7,-53.8,tropical storm,0,50
Epsilon,2005,12,1,6,30,-52.7,tropical storm,0,50
Epsilon,2005,12,1,12,30.8,-51.9,tropical storm,0,50
Epsilon,2005,12,1,18,31.4,-51.3,tropical storm,0,55
Epsilon,2005,12,2,0,31.9,-50.6,tropical storm,0,55
Epsilon,2005,12,2,6,32.5,-49.8,tropical storm,0,55
Epsilon,2005,12,2,12,33.2,-48.9,tropical storm,0,60
Epsilon,2005,12,2,18,33.9,-47.9,hurricane,1,65
Epsilon,2005,12,3,0,34.3,-47.1,hurricane,1,65
Epsilon,2005,12,3,6,34.5,-46.2,hurricane,1,65
Epsilon,2005,12,3,12,34.5,-45,hurricane,1,65
Epsilon,2005,12,3,18,34.5,-43.7,hurricane,1,65
Epsilon,2005,12,4,0,34.3,-42.3,hurricane,1,65
Epsilon,2005,12,4,6,34.4,-41.1,hurricane,1,65
Epsilon,2005,12,4,12,34.3,-39.8,hurricane,1,70
Epsilon,2005,12,4,18,34.3,-38.8,hurricane,1,70
Epsilon,2005,12,5,0,34.2,-37.8,hurricane,1,70
Epsilon,2005,12,5,6,34,-36.7,hurricane,1,75
Epsilon,2005,12,5,12,33.8,-35.5,hurricane,1,75
Epsilon,2005,12,5,18,33.7,-34.6,hurricane,1,70
Epsilon,2005,12,6,0,33.4,-33.8,hurricane,1,65
Epsilon,2005,12,6,6,33.1,-33.7,hurricane,1,65
Epsilon,2005,12,6,12,32.3,-33.7,hurricane,1,65
Epsilon,2005,12,6,18,31.6,-34.2,hurricane,1,65
Epsilon,2005,12,7,0,30.8,-34.9,hurricane,1,65
Epsilon,2005,12,7,6,30.1,-36,hurricane,1,65
Epsilon,2005,12,7,12,29.4,-37.1,hurricane,1,65
Epsilon,2005,12,7,18,28.7,-38.1,tropical storm,0,60
Epsilon,2005,12,8,0,28.2,-38.8,tropical storm,0,50
Epsilon,2005,12,8,6,27.4,-39.3,tropical storm,0,35
Epsilon,2005,12,8,12,26.5,-40,tropical depression,-1,30
Zeta,2005,12,30,0,23.9,-35.6,tropical depression,-1,30
Zeta,2005,12,30,6,24.2,-36.1,tropical storm,0,40
Zeta,2005,12,30,12,24.7,-36.6,tropical storm,0,45
Zeta,2005,12,30,18,25.2,-37,tropical storm,0,45
Zeta,2005,12,31,0,25.6,-37.3,tropical storm,0,45
Zeta,2005,12,31,6,25.7,-37.6,tropical storm,0,50
Zeta,2005,12,31,12,25.7,-37.9,tropical storm,0,50
Zeta,2005,12,31,18,25.7,-38.1,tropical storm,0,45
Zeta,2006,1,1,0,25.6,-38.3,tropical storm,0,50
Zeta,2006,1,1,6,25.4,-38.4,tropical storm,0,50
Zeta,2006,1,1,12,25.2,-38.5,tropical storm,0,50
Zeta,2006,1,1,18,25,-38.6,tropical storm,0,55
Zeta,2006,1,2,0,24.6,-38.9,tropical storm,0,55
Zeta,2006,1,2,6,24.3,-39.7,tropical storm,0,50
Zeta,2006,1,2,12,23.8,-40.4,tropical storm,0,45
Zeta,2006,1,2,18,23.6,-40.8,tropical storm,0,50
Zeta,2006,1,3,0,23.4,-41,tropical storm,0,55
Zeta,2006,1,3,6,23.3,-41.3,tropical storm,0,55
Zeta,2006,1,3,12,23.2,-41.6,tropical storm,0,55
Zeta,2006,1,3,18,23,-42.1,tropical storm,0,55
Zeta,2006,1,4,0,22.6,-42.4,tropical storm,0,55
Zeta,2006,1,4,6,22.1,-42.9,tropical storm,0,50
Zeta,2006,1,4,12,21.9,-43.6,tropical storm,0,45
Zeta,2006,1,4,18,21.7,-44.6,tropical storm,0,40
Zeta,2006,1,5,0,21.7,-45.6,tropical storm,0,35
Zeta,2006,1,5,6,21.9,-46.6,tropical storm,0,35
Zeta,2006,1,5,12,22.2,-47.3,tropical storm,0,35
Zeta,2006,1,5,18,22.7,-47.9,tropical storm,0,35
Zeta,2006,1,6,0,23,-48.4,tropical storm,0,35
Zeta,2006,1,6,6,23.1,-49,tropical depression,-1,30
Zeta,2006,1,6,12,23.1,-49.6,tropical depression,-1,30
